REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
RD,IMPLEG,1,2019,0.497
RD,IMPLEG,1,2020,0.4899999999999999
RD,IMPLEG,1,2021,0.4879999999999999
RD,IMPLEG,1,2022,0.503
RD,IMPLEG,1,2023,0.53
RD,IMPLEG,1,2024,0.547
RD,IMPLEG,1,2025,0.5445999999999999
RD,IMPLEG,1,2026,0.5422
RD,IMPLEG,1,2027,0.5398
RD,IMPLEG,1,2028,0.5373999999999999
RD,IMPLEG,1,2029,0.535
RD,IMPLEG,1,2030,0.5325999999999999
RD,IMPLEG,1,2031,0.5302
RD,IMPLEG,1,2032,0.5278
RD,IMPLEG,1,2033,0.5253999999999999
RD,IMPLEG,1,2034,0.523
RD,IMPLEG,1,2035,0.5206
RD,IMPLEG,1,2036,0.5181999999999999
RD,IMPLEG,1,2037,0.5158
RD,IMPLEG,1,2038,0.5133999999999999
RD,IMPLEG,1,2039,0.511
RD,IMPLEG,1,2040,0.5086
RD,IMPLEG,1,2041,0.5061999999999999
RD,IMPLEG,1,2042,0.5038
RD,IMPLEG,1,2043,0.5023999999999998
RD,IMPLEG,1,2044,0.5
RD,IMPLEG,1,2045,0.4975999999999999
RD,IMPLEG,1,2046,0.4952
RD,IMPLEG,1,2047,0.4928
RD,IMPLEG,1,2048,0.4904
RD,IMPLEG,1,2049,0.4879999999999999
RD,IMPLEG,1,2050,0.4855999999999999
RD,IMPROT,1,2018,0.4159999999999999
RD,IMPROT,1,2019,0.449
RD,IMPROT,1,2020,0.5429999999999999
RD,IMPROT,1,2021,0.506
RD,IMPROT,1,2022,0.525
RD,IMPROT,1,2023,0.552
RD,IMPROT,1,2024,0.569
RD,IMPROT,1,2025,0.5677
RD,IMPROT,1,2026,0.5663
RD,IMPROT,1,2027,0.565
RD,IMPROT,1,2028,0.5637
RD,IMPROT,1,2029,0.5623
RD,IMPROT,1,2030,0.561
RD,IMPROT,1,2031,0.5597
RD,IMPROT,1,2032,0.5584
RD,IMPROT,1,2033,0.557
RD,IMPROT,1,2034,0.5556999999999999
RD,IMPROT,1,2035,0.5544
RD,IMPROT,1,2036,0.553
RD,IMPROT,1,2037,0.5517
RD,IMPROT,1,2038,0.5514
RD,IMPROT,1,2039,0.55
RD,IMPROT,1,2040,0.5486999999999999
RD,IMPROT,1,2041,0.5474
RD,IMPROT,1,2042,0.5469999999999999
RD,IMPROT,1,2043,0.5457
RD,IMPROT,1,2044,0.5444
RD,IMPROT,1,2045,0.5441
RD,IMPROT,1,2046,0.5426999999999998
RD,IMPROT,1,2047,0.5413999999999999
RD,IMPROT,1,2048,0.5411
RD,IMPROT,1,2049,0.5396999999999998
RD,IMPROT,1,2050,0.5393999999999999
RD,IMPFRT,1,2018,0.7376139999999999
RD,IMPFRT,1,2019,0.7434130000000001
RD,IMPFRT,1,2020,0.770377
RD,IMPFRT,1,2021,0.7927319999999999
RD,IMPFRT,1,2022,1.553132
RD,IMPFRT,1,2023,1.62035864
RD,IMPFRT,1,2024,1.665683813
RD,IMPFRT,1,2025,1.670911489
RD,IMPFRT,1,2026,1.676345719
RD,IMPFRT,1,2027,1.682090633
RD,IMPFRT,1,2028,1.687950446
RD,IMPFRT,1,2029,1.694029455
RD,IMPFRT,1,2030,1.700332044
RD,IMPFRT,1,2031,1.706962685
RD,IMPFRT,1,2032,1.713725938
RD,IMPFRT,1,2033,1.720726457
RD,IMPFRT,1,2034,1.727968986
RD,IMPFRT,1,2035,1.7355583659999998
RD,IMPFRT,1,2036,1.743299533
RD,IMPFRT,1,2037,1.751297524
RD,IMPFRT,1,2038,1.759557475
RD,IMPFRT,1,2039,1.768184624
RD,IMPFRT,1,2040,1.776984317
RD,IMPFRT,1,2041,1.786062003
RD,IMPFRT,1,2042,1.795423243
RD,IMPFRT,1,2043,1.805173708
RD,IMPFRT,1,2044,1.815119182
RD,IMPFRT,1,2045,1.825365566
RD,IMPFRT,1,2046,1.835918877
RD,IMPFRT,1,2047,1.846885254
RD,IMPFRT,1,2048,1.85807096
RD,IMPFRT,1,2049,1.869582379
RD,IMPFRT,1,2050,1.881426026
RD,IMPCER,1,2018,1.944
RD,IMPCER,1,2019,2.054
RD,IMPCER,1,2020,1.899
RD,IMPCER,1,2021,2.036
RD,IMPCER,1,2022,2.045
RD,IMPCER,1,2023,2.156
RD,IMPCER,1,2024,2.224
RD,IMPCER,1,2025,2.2142
RD,IMPCER,1,2026,2.2043
RD,IMPCER,1,2027,2.1945
RD,IMPCER,1,2028,2.1857
RD,IMPCER,1,2029,2.1759
RD,IMPCER,1,2030,2.166
RD,IMPCER,1,2031,2.1562
RD,IMPCER,1,2032,2.1464
RD,IMPCER,1,2033,2.1366
RD,IMPCER,1,2034,2.1267
RD,IMPCER,1,2035,2.1169
RD,IMPCER,1,2036,2.1071
RD,IMPCER,1,2037,2.0973
RD,IMPCER,1,2038,2.0874
RD,IMPCER,1,2039,2.0776
RD,IMPCER,1,2040,2.0678
RD,IMPCER,1,2041,2.058
RD,IMPCER,1,2042,2.0481
RD,IMPCER,1,2043,2.0383
RD,IMPCER,1,2044,2.0285
RD,IMPCER,1,2045,2.0186
RD,IMPCER,1,2046,2.0088
RD,IMPCER,1,2047,1.999
RD,IMPCER,1,2048,1.9892
RD,IMPCER,1,2049,1.9793
RD,IMPCER,1,2050,1.9695
RD,IMPOTP,1,2018,2602.218
RD,IMPOTP,1,2019,2645.13
RD,IMPOTP,1,2020,2573.12
RD,IMPOTP,1,2021,2225.29
RD,IMPOTP,1,2022,2.2736
RD,IMPOTP,1,2023,2.3869
RD,IMPOTP,1,2024,2.458816
RD,IMPOTP,1,2025,2.45535032
RD,IMPOTP,1,2026,2.452005326
RD,IMPOTP,1,2027,2.448683433
RD,IMPOTP,1,2028,2.445587102
RD,IMPOTP,1,2029,2.442618844
RD,IMPOTP,1,2030,2.43978122
RD,IMPOTP,1,2031,2.436976845
RD,IMPOTP,1,2032,2.434408382
RD,IMPOTP,1,2033,2.431978549
RD,IMPOTP,1,2034,2.42969012
RD,IMPOTP,1,2035,2.427445923
RD,IMPOTP,1,2036,2.425448841
RD,IMPOTP,1,2037,2.4236018180000003
RD,IMPOTP,1,2038,2.421907854
RD,IMPOTP,1,2039,2.420270012
RD,IMPOTP,1,2040,2.418891412
RD,IMPOTP,1,2041,2.41767524
RD,IMPOTP,1,2042,2.416624745
RD,IMPOTP,1,2043,2.41564324
RD,IMPOTP,1,2044,2.414934105
RD,IMPOTP,1,2045,2.414400787
RD,IMPOTP,1,2046,2.414046802
RD,IMPOTP,1,2047,2.413875738
RD,IMPOTP,1,2048,2.4137912530000003
RD,IMPOTP,1,2049,2.413997078
RD,IMPOTP,1,2050,2.41439702
RD,IMPLEC,1,2018,0.417
RD,IMPLEC,1,2019,0.427
RD,IMPLEC,1,2020,0.405
RD,IMPLEC,1,2021,0.407
RD,IMPLEC,1,2022,0.4119999999999999
RD,IMPLEC,1,2023,0.4189999999999999
RD,IMPLEC,1,2024,0.4259999999999999
RD,IMPLEC,1,2025,0.4341999999999999
RD,IMPLEC,1,2026,0.4425
RD,IMPLEC,1,2027,0.4506999999999999
RD,IMPLEC,1,2028,0.459
RD,IMPLEC,1,2029,0.4672
RD,IMPLEC,1,2030,0.4753999999999999
RD,IMPLEC,1,2031,0.4837
RD,IMPLEC,1,2032,0.4919
RD,IMPLEC,1,2033,0.5001999999999999
RD,IMPLEC,1,2034,0.5083999999999999
RD,IMPLEC,1,2035,0.5166
RD,IMPLEC,1,2036,0.5249
RD,IMPLEC,1,2037,0.5331
RD,IMPLEC,1,2038,0.5413999999999999
RD,IMPLEC,1,2039,0.5495999999999999
RD,IMPLEC,1,2040,0.5577999999999999
RD,IMPLEC,1,2041,0.5661
RD,IMPLEC,1,2042,0.5753
RD,IMPLEC,1,2043,0.5836
RD,IMPLEC,1,2044,0.5917999999999999
RD,IMPLEC,1,2045,0.5999999999999999
RD,IMPLEC,1,2046,0.6083
RD,IMPLEC,1,2047,0.6165
RD,IMPLEC,1,2048,0.6247
RD,IMPLEC,1,2049,0.633
RD,IMPLEC,1,2050,0.6411999999999999
RD,IMPCARAVI,1,2018,0.0422999999999999
RD,IMPCARAVI,1,2019,0.0783999999999999
RD,IMPCARAVI,1,2020,0.0704
RD,IMPCARAVI,1,2021,0.0856999999999999
RD,IMPCARAVI,1,2022,0.0862999999999999
RD,IMPCARAVI,1,2023,0.0880999999999999
RD,IMPCARAVI,1,2024,0.0899999999999999
RD,IMPCARAVI,1,2025,0.0909999999999999
RD,IMPCARAVI,1,2026,0.0929999999999999
RD,IMPCARAVI,1,2027,0.095
RD,IMPCARAVI,1,2028,0.097
RD,IMPCARAVI,1,2029,0.099
RD,IMPCARAVI,1,2030,0.1
RD,IMPCARAVI,1,2031,0.1019999999999999
RD,IMPCARAVI,1,2032,0.1041
RD,IMPCARAVI,1,2033,0.1061
RD,IMPCARAVI,1,2034,0.1081
RD,IMPCARAVI,1,2035,0.1101
RD,IMPCARAVI,1,2036,0.1121
RD,IMPCARAVI,1,2037,0.1141
RD,IMPCARAVI,1,2038,0.1161
RD,IMPCARAVI,1,2039,0.1181
RD,IMPCARAVI,1,2040,0.1200999999999999
RD,IMPCARAVI,1,2041,0.1220999999999999
RD,IMPCARAVI,1,2042,0.1240999999999999
RD,IMPCARAVI,1,2043,0.1260999999999999
RD,IMPCARAVI,1,2044,0.1280999999999999
RD,IMPCARAVI,1,2045,0.1300999999999999
RD,IMPCARAVI,1,2046,0.1321
RD,IMPCARAVI,1,2047,0.1341
RD,IMPCARAVI,1,2048,0.1371999999999999
RD,IMPCARAVI,1,2049,0.1391999999999999
RD,IMPCARAVI,1,2050,0.1411999999999999
RD,IMPCARBOV,1,2018,0.0439999999999999
RD,IMPCARBOV,1,2019,0.027
RD,IMPCARBOV,1,2020,0.0299999999999999
RD,IMPCARBOV,1,2021,0.033
RD,IMPCARBOV,1,2022,0.033
RD,IMPCARBOV,1,2023,0.034
RD,IMPCARBOV,1,2024,0.034
RD,IMPCARBOV,1,2025,0.0347
RD,IMPCARBOV,1,2026,0.0352999999999999
RD,IMPCARBOV,1,2027,0.0359999999999999
RD,IMPCARBOV,1,2028,0.0366
RD,IMPCARBOV,1,2029,0.0373
RD,IMPCARBOV,1,2030,0.0379
RD,IMPCARBOV,1,2031,0.0386
RD,IMPCARBOV,1,2032,0.0391999999999999
RD,IMPCARBOV,1,2033,0.0398999999999999
RD,IMPCARBOV,1,2034,0.0405
RD,IMPCARBOV,1,2035,0.0412
RD,IMPCARBOV,1,2036,0.0417999999999999
RD,IMPCARBOV,1,2037,0.0425
RD,IMPCARBOV,1,2038,0.0430999999999999
RD,IMPCARBOV,1,2039,0.0437999999999999
RD,IMPCARBOV,1,2040,0.0444
RD,IMPCARBOV,1,2041,0.0451
RD,IMPCARBOV,1,2042,0.0456999999999999
RD,IMPCARBOV,1,2043,0.0463999999999999
RD,IMPCARBOV,1,2044,0.047
RD,IMPCARBOV,1,2045,0.0476999999999999
RD,IMPCARBOV,1,2046,0.0483
RD,IMPCARBOV,1,2047,0.049
RD,IMPCARBOV,1,2048,0.0495999999999999
RD,IMPCARBOV,1,2049,0.0502999999999999
RD,IMPCARBOV,1,2050,0.0509999999999999
RD,IMPOTRCARPRO,1,2018,0.116
RD,IMPOTRCARPRO,1,2019,0.116
RD,IMPOTRCARPRO,1,2020,0.116
RD,IMPOTRCARPRO,1,2021,0.116
RD,IMPOTRCARPRO,1,2022,0.1169999999999999
RD,IMPOTRCARPRO,1,2023,0.1189999999999999
RD,IMPOTRCARPRO,1,2024,0.122
RD,IMPOTRCARPRO,1,2025,0.1239
RD,IMPOTRCARPRO,1,2026,0.1268
RD,IMPOTRCARPRO,1,2027,0.1287
RD,IMPOTRCARPRO,1,2028,0.1317
RD,IMPOTRCARPRO,1,2029,0.1336
RD,IMPOTRCARPRO,1,2030,0.1365
RD,IMPOTRCARPRO,1,2031,0.1394
RD,IMPOTRCARPRO,1,2032,0.1412999999999999
RD,IMPOTRCARPRO,1,2033,0.1441999999999999
RD,IMPOTRCARPRO,1,2034,0.1472
RD,IMPOTRCARPRO,1,2035,0.1501
RD,IMPOTRCARPRO,1,2036,0.152
RD,IMPOTRCARPRO,1,2037,0.1549
RD,IMPOTRCARPRO,1,2038,0.1578
RD,IMPOTRCARPRO,1,2039,0.1607
RD,IMPOTRCARPRO,1,2040,0.1636
RD,IMPOTRCARPRO,1,2041,0.1666
RD,IMPOTRCARPRO,1,2042,0.1694999999999999
RD,IMPOTRCARPRO,1,2043,0.1724
RD,IMPOTRCARPRO,1,2044,0.1763
RD,IMPOTRCARPRO,1,2045,0.1792
RD,IMPOTRCARPRO,1,2046,0.1820999999999999
RD,IMPOTRCARPRO,1,2047,0.1850999999999999
RD,IMPOTRCARPRO,1,2048,0.189
RD,IMPOTRCARPRO,1,2049,0.1919
RD,IMPOTRCARPRO,1,2050,0.1948
RD,IMPCARPOR,1,2018,0.1169999999999999
RD,IMPCARPOR,1,2019,0.126
RD,IMPCARPOR,1,2020,0.132
RD,IMPCARPOR,1,2021,0.131
RD,IMPCARPOR,1,2022,0.132
RD,IMPCARPOR,1,2023,0.134
RD,IMPCARPOR,1,2024,0.137
RD,IMPCARPOR,1,2025,0.1391999999999999
RD,IMPCARPOR,1,2026,0.1423
RD,IMPCARPOR,1,2027,0.1445
RD,IMPCARPOR,1,2028,0.1476
RD,IMPCARPOR,1,2029,0.1507999999999999
RD,IMPCARPOR,1,2030,0.154
RD,IMPCARPOR,1,2031,0.1561
RD,IMPCARPOR,1,2032,0.1593
RD,IMPCARPOR,1,2033,0.1623999999999999
RD,IMPCARPOR,1,2034,0.1656
RD,IMPCARPOR,1,2035,0.1688
RD,IMPCARPOR,1,2036,0.1719
RD,IMPCARPOR,1,2037,0.1751
RD,IMPCARPOR,1,2038,0.1782
RD,IMPCARPOR,1,2039,0.1814
RD,IMPCARPOR,1,2040,0.1845999999999999
RD,IMPCARPOR,1,2041,0.1877
RD,IMPCARPOR,1,2042,0.1909
RD,IMPCARPOR,1,2043,0.194
RD,IMPCARPOR,1,2044,0.1971999999999999
RD,IMPCARPOR,1,2045,0.2014
RD,IMPCARPOR,1,2046,0.2045
RD,IMPCARPOR,1,2047,0.2087
RD,IMPCARPOR,1,2048,0.2117999999999999
RD,IMPCARPOR,1,2049,0.215
RD,IMPCARPOR,1,2050,0.2192
RD,IMPOTRCAR,1,2018,0.006
RD,IMPOTRCAR,1,2019,0.004
RD,IMPOTRCAR,1,2020,0.003
RD,IMPOTRCAR,1,2021,0.003
RD,IMPOTRCAR,1,2022,0.003
RD,IMPOTRCAR,1,2023,0.003
RD,IMPOTRCAR,1,2024,0.003
RD,IMPOTRCAR,1,2025,0.003
RD,IMPOTRCAR,1,2026,0.003
RD,IMPOTRCAR,1,2027,0.0030999999999999
RD,IMPOTRCAR,1,2028,0.0030999999999999
RD,IMPOTRCAR,1,2029,0.0030999999999999
RD,IMPOTRCAR,1,2030,0.0030999999999999
RD,IMPOTRCAR,1,2031,0.0030999999999999
RD,IMPOTRCAR,1,2032,0.0030999999999999
RD,IMPOTRCAR,1,2033,0.0032
RD,IMPOTRCAR,1,2034,0.0032
RD,IMPOTRCAR,1,2035,0.0032
RD,IMPOTRCAR,1,2036,0.0032
RD,IMPOTRCAR,1,2037,0.0032
RD,IMPOTRCAR,1,2038,0.0033
RD,IMPOTRCAR,1,2039,0.0033
RD,IMPOTRCAR,1,2040,0.0033
RD,IMPOTRCAR,1,2041,0.0033
RD,IMPOTRCAR,1,2042,0.0033
RD,IMPOTRCAR,1,2043,0.0033
RD,IMPOTRCAR,1,2044,0.0033999999999999
RD,IMPOTRCAR,1,2045,0.0033999999999999
RD,IMPOTRCAR,1,2046,0.0033999999999999
RD,IMPOTRCAR,1,2047,0.0033999999999999
RD,IMPOTRCAR,1,2048,0.0033999999999999
RD,IMPOTRCAR,1,2049,0.0035
RD,IMPOTRCAR,1,2050,0.0035
RD,INORG_RCY_OS,1,2018,0.2412
RD,INORG_RCY_OS,1,2019,0.2518
RD,INORG_RCY_OS,1,2020,0.2341
RD,INORG_RCY_OS,1,2021,0.2574
RD,INORG_RCY_OS,1,2022,0.2742
RD,INORG_RCY_OS,1,2023,0.2842
RD,INORG_RCY_OS,1,2024,0.2923999999999999
RD,INORG_RCY_OS,1,2025,0.323251336097029
RD,INORG_RCY_OS,1,2026,0.3297250473094159
RD,INORG_RCY_OS,1,2027,0.335915939321326
RD,INORG_RCY_OS,1,2028,0.3410841895199919
RD,INORG_RCY_OS,1,2029,0.3468814949383199
RD,INORG_RCY_OS,1,2030,0.352728200805136
RD,INORG_RCY_OS,1,2031,0.3600553317677739
RD,INORG_RCY_OS,1,2032,0.367067506376042
RD,INORG_RCY_OS,1,2033,0.3737679904463809
RD,INORG_RCY_OS,1,2034,0.3801606105052979
RD,INORG_RCY_OS,1,2035,0.38624968246822
RD,INORG_RCY_OS,1,2036,0.3947092984865089
RD,INORG_RCY_OS,1,2037,0.4029414524996959
RD,INORG_RCY_OS,1,2038,0.410945317345151
RD,INORG_RCY_OS,1,2039,0.4187205221592669
RD,INORG_RCY_OS,1,2040,0.426267114976345
RD,INORG_RCY_OS,1,2041,0.436377513698644
RD,INORG_RCY_OS,1,2042,0.446347426973744
RD,INORG_RCY_OS,1,2043,0.45617333489636
RD,INORG_RCY_OS,1,2044,0.4658520581624929
RD,INORG_RCY_OS,1,2045,0.4753807403321089
RD,INORG_RCY_OS,1,2046,0.4876282622805829
RD,INORG_RCY_OS,1,2047,0.499829399648412
RD,INORG_RCY_OS,1,2048,0.511979286145614
RD,INORG_RCY_OS,1,2049,0.5240732727189669
RD,INORG_RCY_OS,1,2050,0.536106920965947
RD,LANDFILL,1,2018,1.2207
RD,LANDFILL,1,2019,1.2746
RD,LANDFILL,1,2020,1.1851059983543393
RD,LANDFILL,1,2021,1.3029
RD,LANDFILL,1,2022,1.3881568302153393
RD,LANDFILL,1,2023,1.4384
RD,LANDFILL,1,2024,1.4800999999999995
RD,LANDFILL,1,2025,1.62351898664031
RD,LANDFILL,1,2026,1.6881817877678804
RD,LANDFILL,1,2027,1.75252211034091
RD,LANDFILL,1,2028,1.81486952760964
RD,LANDFILL,1,2029,1.87900665149141
RD,LANDFILL,1,2030,1.9437503633284896
RD,LANDFILL,1,2031,2.01264028288564
RD,LANDFILL,1,2032,2.08115122597202
RD,LANDFILL,1,2033,2.14927736418923
RD,LANDFILL,1,2034,2.21705123961914
RD,LANDFILL,1,2035,2.2842758717734477
RD,LANDFILL,1,2036,2.35844772992733
RD,LANDFILL,1,2037,2.43260243537894
RD,LANDFILL,1,2038,2.5065407062993934
RD,LANDFILL,1,2039,2.580177165502
RD,LANDFILL,1,2040,2.6535197168372906
RD,LANDFILL,1,2041,2.7349050986355894
RD,LANDFILL,1,2042,2.81631714623174
RD,LANDFILL,1,2043,2.8979875576152203
RD,LANDFILL,1,2044,2.97943818433764
RD,LANDFILL,1,2045,3.0610425605346903
RD,LANDFILL,1,2046,3.15121421223928
RD,LANDFILL,1,2047,3.24198257360873
RD,LANDFILL,1,2048,3.33294307692429
RD,LANDFILL,1,2049,3.42430242117894
RD,LANDFILL,1,2050,3.51603871340291
RD,NO_CONTR_OD,1,2018,1.9783
RD,NO_CONTR_OD,1,2019,2.0158
RD,NO_CONTR_OD,1,2020,1.9826
RD,NO_CONTR_OD,1,2021,2.2377
RD,NO_CONTR_OD,1,2022,2.4462
RD,NO_CONTR_OD,1,2023,2.5347
RD,NO_CONTR_OD,1,2024,2.6081
RD,NO_CONTR_OD,1,2025,2.8610040817411506
RD,NO_CONTR_OD,1,2026,2.9748430529373
RD,NO_CONTR_OD,1,2027,3.08840812870402
RD,NO_CONTR_OD,1,2028,3.1981852340603094
RD,NO_CONTR_OD,1,2029,3.3111947503685495
RD,NO_CONTR_OD,1,2030,3.42519235580548
RD,NO_CONTR_OD,1,2031,3.54669143077433
RD,NO_CONTR_OD,1,2032,3.66754739526777
RD,NO_CONTR_OD,1,2033,3.78754348184363
RD,NO_CONTR_OD,1,2034,3.90684937036238
RD,NO_CONTR_OD,1,2035,4.02532737074443
RD,NO_CONTR_OD,1,2036,4.15622993942126
RD,NO_CONTR_OD,1,2037,4.28676081648351
RD,NO_CONTR_OD,1,2038,4.41690006084824
RD,NO_CONTR_OD,1,2039,4.54672072670791
RD,NO_CONTR_OD,1,2040,4.67614700111931
RD,NO_CONTR_OD,1,2041,4.81949371957977
RD,NO_CONTR_OD,1,2042,4.9630807271974895
RD,NO_CONTR_OD,1,2043,5.10671600813466
RD,NO_CONTR_OD,1,2044,5.25053490904048
RD,NO_CONTR_OD,1,2045,5.39407137332688
RD,NO_CONTR_OD,1,2046,5.55333801105885
RD,NO_CONTR_OD,1,2047,5.71319650442287
RD,NO_CONTR_OD,1,2048,5.87342481585254
RD,NO_CONTR_OD,1,2049,6.03442460049828
RD,NO_CONTR_OD,1,2050,6.19585744797082
RD,OPEN_BURN,1,2018,0.2997
RD,OPEN_BURN,1,2019,0.3735
RD,OPEN_BURN,1,2020,0.2185
RD,OPEN_BURN,1,2021,0.2281999999999999
RD,OPEN_BURN,1,2022,0.2301999999999999
RD,OPEN_BURN,1,2023,0.2385999999999999
RD,OPEN_BURN,1,2024,0.2455
RD,OPEN_BURN,1,2025,0.2693061200236689
RD,OPEN_BURN,1,2026,0.279939416078893
RD,OPEN_BURN,1,2027,0.2906814374629569
RD,OPEN_BURN,1,2028,0.3010043686003809
RD,OPEN_BURN,1,2029,0.3116221413456349
RD,OPEN_BURN,1,2030,0.3223962869518869
RD,OPEN_BURN,1,2031,0.3337981664387449
RD,OPEN_BURN,1,2032,0.3451563543408869
RD,OPEN_BURN,1,2033,0.3564511912740059
RD,OPEN_BURN,1,2034,0.367688105874503
RD,OPEN_BURN,1,2035,0.3788543407759459
RD,OPEN_BURN,1,2036,0.391187473865909
RD,OPEN_BURN,1,2037,0.4035397662426629
RD,OPEN_BURN,1,2038,0.4156493254539729
RD,OPEN_BURN,1,2039,0.4278953335742339
RD,OPEN_BURN,1,2040,0.440008345600769
RD,OPEN_BURN,1,2041,0.453642399449194
RD,OPEN_BURN,1,2042,0.467108797959487
RD,OPEN_BURN,1,2043,0.480662216033362
RD,OPEN_BURN,1,2044,0.494156727874215
RD,OPEN_BURN,1,2045,0.5075842802953159
RD,OPEN_BURN,1,2046,0.522680416839581
RD,OPEN_BURN,1,2047,0.537665154188677
RD,OPEN_BURN,1,2048,0.5528015515282368
RD,OPEN_BURN,1,2049,0.567956378393997
RD,OPEN_BURN,1,2050,0.583123458294807
RD,SIT_CLAN,1,2018,0.2796
RD,SIT_CLAN,1,2019,0.2812
RD,SIT_CLAN,1,2020,0.2819999999999999
RD,SIT_CLAN,1,2021,0.2637999999999999
RD,SIT_CLAN,1,2022,0.2319
RD,SIT_CLAN,1,2023,0.2403
RD,SIT_CLAN,1,2024,0.2472999999999999
RD,SIT_CLAN,1,2025,0.271226686648243
RD,SIT_CLAN,1,2026,0.2821027809635829
RD,SIT_CLAN,1,2027,0.292762427407116
RD,SIT_CLAN,1,2028,0.3032151976022199
RD,SIT_CLAN,1,2029,0.313968525342859
RD,SIT_CLAN,1,2030,0.3247676782044229
RD,SIT_CLAN,1,2031,0.336318262410485
RD,SIT_CLAN,1,2032,0.347709629322561
RD,SIT_CLAN,1,2033,0.359152468835556
RD,SIT_CLAN,1,2034,0.370418756967533
RD,SIT_CLAN,1,2035,0.3816118249018469
RD,SIT_CLAN,1,2036,0.394109509151555
RD,SIT_CLAN,1,2037,0.406380725723405
RD,SIT_CLAN,1,2038,0.418779214952873
RD,SIT_CLAN,1,2039,0.4310649286377469
RD,SIT_CLAN,1,2040,0.4433436858298129
RD,SIT_CLAN,1,2041,0.4569050749343009
RD,SIT_CLAN,1,2042,0.470558053496819
RD,SIT_CLAN,1,2043,0.484165781387124
RD,SIT_CLAN,1,2044,0.4978495680769839
RD,SIT_CLAN,1,2045,0.5114684999860148
RD,SIT_CLAN,1,2046,0.5264986991054549
RD,SIT_CLAN,1,2047,0.5416990835341439
RD,SIT_CLAN,1,2048,0.556908328774931
RD,SIT_CLAN,1,2049,0.572134722743717
RD,SIT_CLAN,1,2050,0.5873720809417629
RD,AERO_PTAR,1,2018,0.1250999999999999
RD,AERO_PTAR,1,2019,0.1305999999999999
RD,AERO_PTAR,1,2020,0.1213999999999999
RD,AERO_PTAR,1,2021,0.1335
RD,AERO_PTAR,1,2022,0.1421999999999999
RD,AERO_PTAR,1,2023,0.1474
RD,AERO_PTAR,1,2024,0.1516
RD,AERO_PTAR,1,2025,0.168644228089489
RD,AERO_PTAR,1,2026,0.173001978774247
RD,AERO_PTAR,1,2027,0.177235097582108
RD,AERO_PTAR,1,2028,0.1810027773323809
RD,AERO_PTAR,1,2029,0.1850743780443669
RD,AERO_PTAR,1,2030,0.189258618600389
RD,AERO_PTAR,1,2031,0.1941584192158349
RD,AERO_PTAR,1,2032,0.198954829459178
RD,AERO_PTAR,1,2033,0.203647000124865
RD,AERO_PTAR,1,2034,0.208125422926103
RD,AERO_PTAR,1,2035,0.2124981735801219
RD,AERO_PTAR,1,2036,0.218248059642943
RD,AERO_PTAR,1,2037,0.223822262323778
RD,AERO_PTAR,1,2038,0.22928557857195
RD,AERO_PTAR,1,2039,0.234724506508214
RD,AERO_PTAR,1,2040,0.239989789480898
RD,AERO_PTAR,1,2041,0.246790135011141
RD,AERO_PTAR,1,2042,0.2535108167403999
RD,AERO_PTAR,1,2043,0.260146628616441
RD,AERO_PTAR,1,2044,0.266812257435911
RD,AERO_PTAR,1,2045,0.2734115242219
RD,AERO_PTAR,1,2046,0.2815428962225969
RD,AERO_PTAR,1,2047,0.2897874726360599
RD,AERO_PTAR,1,2048,0.2979041878735599
RD,AERO_PTAR,1,2049,0.306142128854893
RD,AERO_PTAR,1,2050,0.314343667965217
RD,SEPT_SYST,1,2018,0.2762999999999999
RD,SEPT_SYST,1,2019,0.2884999999999999
RD,SEPT_SYST,1,2020,0.2682999999999999
RD,SEPT_SYST,1,2021,0.2949
RD,SEPT_SYST,1,2022,0.3141999999999999
RD,SEPT_SYST,1,2023,0.3256
RD,SEPT_SYST,1,2024,0.335
RD,SEPT_SYST,1,2025,0.372553381359974
RD,SEPT_SYST,1,2026,0.3822488999433489
RD,SEPT_SYST,1,2027,0.391669019794017
RD,SEPT_SYST,1,2028,0.3998848517045939
RD,SEPT_SYST,1,2029,0.408925221831054
RD,SEPT_SYST,1,2030,0.417999760809022
RD,SEPT_SYST,1,2031,0.428982240678543
RD,SEPT_SYST,1,2032,0.43960677886489
RD,SEPT_SYST,1,2033,0.449869799742501
RD,SEPT_SYST,1,2034,0.459877764092335
RD,SEPT_SYST,1,2035,0.4695208107843569
RD,SEPT_SYST,1,2036,0.482124806818289
RD,SEPT_SYST,1,2037,0.4944497747469779
RD,SEPT_SYST,1,2038,0.5066417562594229
RD,SEPT_SYST,1,2039,0.5185328906363709
RD,SEPT_SYST,1,2040,0.530265311160719
RD,SEPT_SYST,1,2041,0.5451912484200478
RD,SEPT_SYST,1,2042,0.560054930775919
RD,SEPT_SYST,1,2043,0.574849654155621
RD,SEPT_SYST,1,2044,0.5894494809213608
RD,SEPT_SYST,1,2045,0.6040205942009699
RD,SEPT_SYST,1,2046,0.622033450962234
RD,SEPT_SYST,1,2047,0.640146307722502
RD,SEPT_SYST,1,2048,0.6582556453701
RD,SEPT_SYST,1,2049,0.676351432272359
RD,SEPT_SYST,1,2050,0.694495593292992
RD,LATR,1,2018,0.2762999999999999
RD,LATR,1,2019,0.2884999999999999
RD,LATR,1,2020,0.2682999999999999
RD,LATR,1,2021,0.2949
RD,LATR,1,2022,0.3141999999999999
