,REGION,MODE_OF_OPERATION,TECHNOLOGY,FUEL,EMISSION,YEAR,TIMESLICE,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
24,CR,,DIST_DSL,,,2042.0,,10.894055249551322,,35.88828620859692,,,153.4558410562298,,,,,10.894055249551322,,,,,,,,,,10.894055249551322,,10.894055249551322,,
25,CR,,DIST_DSL,,,2043.0,,9.907678475109776,,33.02130158969337,,,140.42945317051095,,,,,9.907678475109776,,,,,,,,,,9.907678475109776,,9.907678475109776,,
26,CR,,DIST_DSL,,,2044.0,,9.104047767782994,,30.694297049080365,,,129.83555643068362,,,,,9.104047767782994,,,,,,,,,,9.104047767782994,,9.104047767782994,,
27,CR,,DIST_DSL,,,2045.0,,8.39772196728116,,28.63707168062548,,,120.49807273632062,,,,,8.39772196728116,,,,,,,,,,8.39772196728116,,8.39772196728116,,
28,CR,,DIST_DSL,,,2046.0,,7.779983575905232,,26.830829358224378,,,112.31573289355588,,,,,7.779983575905232,,,,,,,,,,7.779983575905232,,7.779983575905232,,
29,CR,,DIST_DSL,,,2047.0,,7.158013480334254,,24.96214040996964,,,103.96370358972274,,,,,7.158013480334254,,,,,,,,,,7.158013480334254,,7.158013480334254,,
30,CR,,DIST_DSL,,,2048.0,,6.830735858482673,,24.084491563424056,,,99.80866314339129,,,,,6.830735858482673,,,,,,,,,,6.830735858482673,,6.830735858482673,,
31,CR,,DIST_DSL,,,2049.0,,6.553476837911198,,23.35921284105068,,,96.33152208350808,,,,,6.553476837911198,,,,,,,,,,6.553476837911198,,6.553476837911198,,
32,CR,,DIST_DSL,,,2050.0,,6.2274988457494285,,22.437678341235188,,,92.08477993232766,,,,,6.2274988457494285,,,,,,,,,,6.2274988457494285,,6.2274988457494285,,
33,CR,,DIST_GSL,,,2018.0,,41.58767322,,110.132476221204,,,620.7084991104659,,,,,41.58767322,,,,,,,,,,41.58767322,,41.58767322,,
34,CR,,DIST_GSL,,,2019.0,,43.02150771,,114.407095453203,,,566.5029113745089,,,,,43.02150771,,,,,,,,,,43.02150771,,43.02150771,,
35,CR,,DIST_GSL,,,2020.0,,33.41172868,,95.183332663584,,,291.13643902604804,,,,,33.41172868,,,,,,,,,,33.41172868,,33.41172868,,
36,CR,,DIST_GSL,,,2021.0,,37.461439760000005,,108.746813479304,,,493.28849261570406,,,,,37.461439760000005,,,,,,,,,,37.461439760000005,,37.461439760000005,,
37,CR,,DIST_GSL,,,2022.0,,41.86970926933333,,123.85478698961492,,,570.4036102889088,,,,,41.86970926933333,,,,,,,,,,41.86970926933333,,41.86970926933333,,
38,CR,,DIST_GSL,,,2023.0,,41.87955988416798,,125.77688220012168,,,574.5875616107847,,,,,41.87955988416798,,,,,,,,,,41.87955988416798,,41.87955988416798,,
39,CR,,DIST_GSL,,,2024.0,,41.85105642145736,,127.58713060645492,,,578.247676363992,,,,,41.85105642145736,,,,,,,,,,41.85105642145736,,41.85105642145736,,
40,CR,,DIST_GSL,,,2025.0,,41.723082033880985,,129.082871196421,,,580.514101878403,,,,,41.723082033880985,,,,,,,,,,41.723082033880985,,41.723082033880985,,
41,CR,,DIST_GSL,,,2026.0,,41.632056605278194,,130.68718888962877,,,583.2776026569292,,,,,41.632056605278194,,,,,,,,,,41.632056605278194,,41.632056605278194,,
42,CR,,DIST_GSL,,,2027.0,,41.616419550607375,,132.51916477499907,,,587.0828306004182,,,,,41.616419550607375,,,,,,,,,,41.616419550607375,,41.616419550607375,,
43,CR,,DIST_GSL,,,2028.0,,41.62423007935029,,134.42545104126177,,,591.2180767780677,,,,,41.62423007935029,,,,,,,,,,41.62423007935029,,41.62423007935029,,
44,CR,,DIST_GSL,,,2029.0,,41.49652691516536,,135.8928263417835,,,593.421083150322,,,,,41.49652691516536,,,,,,,,,,41.49652691516536,,41.49652691516536,,
45,CR,,DIST_GSL,,,2030.0,,41.24946769880976,,136.9482327600484,,,593.8768363533038,,,,,41.24946769880976,,,,,,,,,,41.24946769880976,,41.24946769880976,,
46,CR,,DIST_GSL,,,2031.0,,41.42952485764873,,139.42278000344527,,,600.475390334275,,,,,41.42952485764873,,,,,,,,,,41.42952485764873,,41.42952485764873,,
47,CR,,DIST_GSL,,,2032.0,,41.1363874698954,,140.29564946607823,,,600.2086886570028,,,,,41.1363874698954,,,,,,,,,,41.1363874698954,,41.1363874698954,,
48,CR,,DIST_GSL,,,2033.0,,40.45260887436143,,139.79208048713082,,,594.1436475812961,,,,,40.45260887436143,,,,,,,,,,40.45260887436143,,40.45260887436143,,
49,CR,,DIST_GSL,,,2034.0,,38.90407309638386,,136.20315991043992,,,575.1655974715584,,,,,38.90407309638386,,,,,,,,,,38.90407309638386,,38.90407309638386,,
50,CR,,DIST_GSL,,,2035.0,,36.705796382315,,130.16609513096546,,,546.2152853855913,,,,,36.705796382315,,,,,,,,,,36.705796382315,,36.705796382315,,
51,CR,,DIST_GSL,,,2036.0,,33.011113316657216,,118.5594134767744,,,494.4272508115652,,,,,33.011113316657216,,,,,,,,,,33.011113316657216,,33.011113316657216,,
52,CR,,DIST_GSL,,,2037.0,,27.98030021371031,,101.7559577872003,,,421.7862375415547,,,,,27.98030021371031,,,,,,,,,,27.98030021371031,,27.98030021371031,,
53,CR,,DIST_GSL,,,2038.0,,23.52253391213354,,86.60761761108448,,,356.8627142343691,,,,,23.52253391213354,,,,,,,,,,23.52253391213354,,23.52253391213354,,
54,CR,,DIST_GSL,,,2039.0,,19.161151599454648,,71.41744424148736,,,292.5486303901537,,,,,19.161151599454648,,,,,,,,,,19.161151599454648,,19.161151599454648,,
55,CR,,DIST_GSL,,,2040.0,,15.427883080476466,,58.20014613278942,,,237.0432523782887,,,,,15.427883080476466,,,,,,,,,,15.427883080476466,,15.427883080476466,,
56,CR,,DIST_GSL,,,2041.0,,12.805446633290998,,48.88607306725172,,,197.9888520313021,,,,,12.805446633290998,,,,,,,,,,12.805446633290998,,12.805446633290998,,
57,CR,,DIST_GSL,,,2042.0,,10.843844381470507,,41.88868646118242,,,168.70853088691814,,,,,10.843844381470507,,,,,,,,,,10.843844381470507,,10.843844381470507,,
58,CR,,DIST_GSL,,,2043.0,,9.347418340469924,,36.53064561639052,,,146.3319646363886,,,,,9.347418340469924,,,,,,,,,,9.347418340469924,,9.347418340469924,,
59,CR,,DIST_GSL,,,2044.0,,8.311325688262537,,32.857994975977114,,,130.91584657866736,,,,,8.311325688262537,,,,,,,,,,8.311325688262537,,8.311325688262537,,
60,CR,,DIST_GSL,,,2045.0,,7.460206172135126,,29.83038039989952,,,118.23158547784912,,,,,7.460206172135126,,,,,,,,,,7.460206172135126,,7.460206172135126,,
61,CR,,DIST_GSL,,,2046.0,,7.557607232549326,,30.561452126982967,,,120.50604732299902,,,,,7.557607232549326,,,,,,,,,,7.557607232549326,,7.557607232549326,,
62,CR,,DIST_GSL,,,2047.0,,7.935677673045578,,32.44977957285067,,,127.30176052769524,,,,,7.935677673045578,,,,,,,,,,7.935677673045578,,7.935677673045578,,
63,CR,,DIST_GSL,,,2048.0,,7.940818441702298,,32.82972568352981,,,128.15289842141254,,,,,7.940818441702298,,,,,,,,,,7.940818441702298,,7.940818441702298,,
64,CR,,DIST_GSL,,,2049.0,,7.787852384207862,,32.550107825035184,,,126.4373410280915,,,,,7.787852384207862,,,,,,,,,,7.787852384207862,,7.787852384207862,,
65,CR,,DIST_GSL,,,2050.0,,7.974342820549261,,33.69000354825652,,,130.23616951092848,,,,,7.974342820549261,,,,,,,,,,7.974342820549261,,7.974342820549261,,
66,CR,,DIST_LPG,,,2021.0,,0.1646999999999998,,31.45654389,,,69.2781534,38.63038499999997,,,,0.1646999999999998,,,,,,,,,,8.3247,,8.3247,,
67,CR,,DIST_LPG,,,2022.0,,0.4657,,33.213257850000005,,,74.26555186,70.20415640000003,,,,0.3010000000000001,,,,,,,,,,8.6257,,8.6257,,
68,CR,,DIST_LPG,,,2023.0,,1.4496292400000002,,37.567884550856,,,83.32413417711598,227.11320378574803,,,,0.98392924,,,,,,,,,,9.60962924,,9.60962924,,
69,CR,,DIST_LPG,,,2024.0,,2.4437390800000003,,42.078817791164006,,,92.592910020468,227.063535033576,,,,0.99410984,,,,,,,,,,10.60373908,,10.60373908,,
70,CR,,DIST_LPG,,,2025.0,,3.347367799999999,,46.34247160415999,,,101.18658653896,204.2155725763997,,,,0.9036287199999986,,,,,,,,,,11.5073678,,11.5073678,,
71,CR,,DIST_LPG,,,2026.0,,4.2752728699999984,,50.811768474107,,,110.106880100128,207.4622218271909,,,,0.9279050699999996,,,,,,,,,,12.43527287,,12.43527287,,
72,CR,,DIST_LPG,,,2027.0,,5.23305044,,55.51419407379999,,,119.40574119782,211.8292707129752,,,,0.957777570000001,,,,,,,,,,13.39305044,,13.39305044,,
73,CR,,DIST_LPG,,,2028.0,,6.207104019999999,,60.397868589678,,,128.96918265633397,213.07792202860392,,,,0.9740535799999996,,,,,,,,,,14.36710402,,14.36710402,,
74,CR,,DIST_LPG,,,2029.0,,7.214542749999999,,65.5386008347,,,138.95204246595,217.94919410432712,,,,1.0074387300000005,,,,,,,,,,15.37454275,,15.37454275,,
75,CR,,DIST_LPG,,,2030.0,,8.252352819999999,,70.92926518219399,,,149.334357073898,222.0146608158268,,,,1.037810069999999,,,,,,,,,,16.41235282,,16.41235282,,
76,CR,,DIST_LPG,,,2031.0,,8.310566149999996,,72.15096207668998,,,150.87203299061497,47.14893342029142,,,,0.2229133299999972,,,,,,,,,,16.470566149999996,,16.470566149999996,,
77,CR,,DIST_LPG,,,2032.0,,8.35687103,,73.326648937685,,,152.305371141836,72.62092945068099,,,,0.3473048800000047,,,,,,,,,,16.51687103,,16.51687103,,
78,CR,,DIST_LPG,,,2033.0,,8.39033457,,74.450025029688,,,153.62682561256798,210.279521516466,,,,1.0173927799999998,,,,,,,,,,16.55033457,,16.55033457,,
79,CR,,DIST_LPG,,,2034.0,,8.410547900000001,,75.51695794466998,,,154.82691430365003,207.19680825907017,,,,1.0143231700000008,,,,,,,,,,16.5705479,,16.5705479,,
80,CR,,DIST_LPG,,,2035.0,,8.050174882397297,,74.8294092921224,,,152.45183171648185,109.66002064438088,,,,0.5432557023972943,,,,,,,,,,16.210174882397297,,16.210174882397297,,
81,CR,,DIST_LPG,,,2036.0,,7.122269812397297,,71.44613959993862,,,144.65890959019032,,,,,,,,,,,,,,,15.282269812397296,,15.282269812397296,,
82,CR,,DIST_LPG,,,2037.0,,6.164492242397296,,67.8121462755088,,,136.4680051440948,,,,,,,,,,,,,,,14.324492242397296,,14.324492242397296,,
83,CR,,DIST_LPG,,,2038.0,,5.1904386623972965,,63.98731746500401,,,128.00534093893154,,,,,,,,,,,,,,,13.350438662397297,,13.350438662397297,,
84,CR,,DIST_LPG,,,2039.0,,4.182999932397296,,59.8857670720052,,,119.100074947688,,,,,,,,,,,,,,,12.342999932397296,,12.342999932397296,,
85,CR,,DIST_LPG,,,2040.0,,3.145189862397297,,55.51639585727441,,,109.77791563982272,,,,,,,,,,,,,,,11.305189862397295,,11.305189862397295,,
86,CR,,DIST_LPG,,,2041.0,,2.9222765323973,,55.073373227748384,,,108.2904651363202,,,,,,,,,,,,,,,11.0822765323973,,11.0822765323973,,
87,CR,,DIST_LPG,,,2042.0,,2.574971652397295,,53.97973145691456,,,105.55375576652688,,,,,,,,,,,,,,,10.734971652397295,,10.734971652397295,,
88,CR,,DIST_LPG,,,2043.0,,2.4574040054838733,,54.01391939709811,,,105.04647174945636,164.26019860452894,,7.905800448717413,,0.899825133086578,,,,,,,,39.554210220628605,,10.617404005483872,,10.617404005483872,,
89,CR,,DIST_LPG,,,2044.0,,2.6073644800000007,,55.41101108697601,,,107.188036661952,209.72578930925937,,14.783500391726797,,1.1642836445161286,,,,,,,,73.96463977103963,,10.76736448,,10.76736448,,
90,CR,,DIST_LPG,,,2045.0,,2.8075562000000005,,57.08722677662,,,109.85213965482,132.12495549525138,,12.127066660796023,,0.7434474223972937,,,,,,,,60.67400096577471,,10.9675562,,10.9675562,,
91,CR,,DIST_LPG,,,2046.0,,2.8075562000000005,,57.73321583680001,,,110.52225733864,,,,,,,,,,,,,,,10.9675562,,10.9675562,,
92,CR,,DIST_LPG,,,2047.0,,2.8075562000000005,,58.37920489698,,,111.19347177808,,,,,,,,,,,,,,,10.9675562,,10.9675562,,
93,CR,,DIST_LPG,,,2048.0,,2.8075562000000005,,59.025193957160006,,,111.8635894619,,,,,,,,,,,,,,,10.9675562,,10.9675562,,
94,CR,,DIST_LPG,,,2049.0,,2.8075562000000005,,59.67118301734,,,112.53480390134,,,,,,,,,,,,,,,10.9675562,,10.9675562,,
95,CR,,DIST_LPG,,,2050.0,,2.8075562000000005,,60.317172077520006,,,113.20492158516,,,,,,,,,,,,,,,10.9675562,,10.9675562,,
96,CR,,DIST_FOI,,,2018.0,,5.1845,,11.60757705,,,52.79220815,,,,,5.1845,,,,,,,,,,5.1845,,5.1845,,
97,CR,,DIST_FOI,,,2019.0,,4.6132,,10.39261696,,,42.20755076,,,,,4.6132,,,,,,,,,,4.6132,,4.6132,,
98,CR,,DIST_FOI,,,2020.0,,4.1614,,10.10928902,,,27.1822648,,,,,4.1614,,,,,,,,,,4.1614,,4.1614,,
99,CR,,DIST_FOI,,,2021.0,,4.2846,,10.6065273,,,39.20109078,,,,,4.2846,,,,,,,,,,4.2846,,4.2846,,
100,CR,,DIST_FOI,,,2022.0,,4.50515,,11.364240875,,,42.001963965,,,,,4.50515,,,,,,,,,,4.50515,,4.50515,,
101,CR,,DIST_FOI,,,2023.0,,4.3036,,11.061973440000004,,,40.88506072,,,,,4.3036,,,,,,,,,,4.3036,,4.3036,,
102,CR,,DIST_FOI,,,2024.0,,4.0984,,10.73452928,,,39.67538088,,,,,4.0984,,,,,,,,,,4.0984,,4.0984,,
103,CR,,DIST_FOI,,,2025.0,,3.8503,,10.2764507,,,37.98166937999999,,,,,3.8503,,,,,,,,,,3.8503,,3.8503,,
104,CR,,DIST_FOI,,,2026.0,,3.60435,,9.802750695,,,36.2309262,,,,,3.60435,,,,,,,,,,3.60435,,3.60435,,
105,CR,,DIST_FOI,,,2027.0,,3.36055,,9.31342827,,,34.42211365,,,,,3.36055,,,,,,,,,,3.36055,,3.36055,,
106,CR,,DIST_FOI,,,2028.0,,3.1187500000000004,,8.807661875,,,32.552265000000006,,,,,3.1187500000000004,,,,,,,,,,3.1187500000000004,,3.1187500000000004,,
107,CR,,DIST_FOI,,,2029.0,,2.8791,,8.285473979999999,,,30.621819689999995,,,,,2.8791,,,,,,,,,,2.8791,,2.8791,,
108,CR,,DIST_FOI,,,2030.0,,2.6413,,7.74561225,,,28.6264094,,,,,2.6413,,,,,,,,,,2.6413,,2.6413,,
109,CR,,DIST_FOI,,,2031.0,,2.5199,,7.529965179999999,,,27.82952361,,,,,2.5199,,,,,,,,,,2.5199,,2.5199,,
110,CR,,DIST_FOI,,,2032.0,,2.4003,,7.3089135,,,27.012256110000003,,,,,2.4003,,,,,,,,,,2.4003,,2.4003,,
111,CR,,DIST_FOI,,,2033.0,,2.2826,,7.08267954,,,26.1757155,,,,,2.2826,,,,,,,,,,2.2826,,2.2826,,
112,CR,,DIST_FOI,,,2034.0,,2.1668,,6.85120492,,,25.31992472,,,,,2.1668,,,,,,,,,,2.1668,,2.1668,,
113,CR,,DIST_FOI,,,2035.0,,2.0528,,6.6141216,,,24.44351072,,,,,2.0528,,,,,,,,,,2.0528,,2.0528,,
114,CR,,DIST_FOI,,,2036.0,,1.9409,,6.37236288,,,23.55010424,,,,,1.9409,,,,,,,,,,1.9409,,1.9409,,
115,CR,,DIST_FOI,,,2037.0,,1.8308,,6.12512448,,,22.63619428,,,,,1.8308,,,,,,,,,,1.8308,,1.8308,,
116,CR,,DIST_FOI,,,2038.0,,1.7228,,5.87336976,,,21.7055572,,,,,1.7228,,,,,,,,,,1.7228,,1.7228,,
117,CR,,DIST_FOI,,,2039.0,,1.6167,,5.6164158,,,20.75584128,,,,,1.6167,,,,,,,,,,1.6167,,1.6167,,
118,CR,,DIST_FOI,,,2040.0,,1.5128,,5.355312,,,19.79090344,,,,,1.5128,,,,,,,,,,1.5128,,1.5128,,
119,CR,,DIST_FOI,,,2041.0,,1.411,,5.0899003,,,18.8098999,,,,,1.411,,,,,,,,,,1.411,,1.411,,
120,CR,,DIST_FOI,,,2042.0,,1.3115,,4.8208117,,,17.815678300000002,,,,,1.3115,,,,,,,,,,1.3115,,1.3115,,
121,CR,,DIST_FOI,,,2043.0,,1.2143,,4.54828208,,,16.808704889999998,,,,,1.2143,,,,,,,,,,1.2143,,1.2143,,
122,CR,,DIST_FOI,,,2044.0,,1.1196,,4.273289279999999,,,15.79229388,,,,,1.1196,,,,,,,,,,1.1196,,1.1196,,
123,CR,,DIST_FOI,,,2045.0,,1.0274,,3.99586682,,,14.767128420000002,,,,,1.0274,,,,,,,,,,1.0274,,1.0274,,
124,CR,,DIST_FOI,,,2046.0,,0.9379,,3.71708528,,,13.73685856,,,,,0.9379,,,,,,,,,,0.9379,,0.9379,,
125,CR,,DIST_FOI,,,2047.0,,0.8511999999999998,,3.4375712,,,12.70390464,,,,,0.8511999999999998,,,,,,,,,,0.8511999999999998,,0.8511999999999998,,
126,CR,,DIST_FOI,,,2048.0,,0.7673999999999999,,3.15800448,,,11.67084942,,,,,0.7673999999999999,,,,,,,,,,0.7673999999999999,,0.7673999999999999,,
127,CR,,DIST_FOI,,,2049.0,,0.6867999999999999,,2.8800271199999994,,,10.64354564,,,,,0.6867999999999999,,,,,,,,,,0.6867999999999999,,0.6867999999999999,,
128,CR,,DIST_FOI,,,2050.0,,0.6094,,2.6040271400000004,,,9.623461980000002,,,,,0.6094,,,,,,,,,,0.6094,,0.6094,,
129,CR,,PPHROR,,,2020.0,,0.019,,107.786987,,,,83.31784999999998,,6.8981645337227535,,0.019,,,,,,,,34.512817756185584,,1.229,,16.97032907388,,
130,CR,,PPHROR,,,2021.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.199236026439998,,
131,CR,,PPHROR,,,2022.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.428142979,,
132,CR,,PPHROR,,,2023.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.43854784048,,
133,CR,,PPHROR,,,2024.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.44895270196,,
134,CR,,PPHROR,,,2025.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.459357563439998,,
135,CR,,PPHROR,,,2026.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.46976242492,,
136,CR,,PPHROR,,,2027.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.4801672864,,
137,CR,,PPHROR,,,2028.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.49057214788,,
138,CR,,PPHROR,,,2029.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.500977009359996,,
139,CR,,PPHROR,,,2030.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.511381870839998,,
140,CR,,PPHROR,,,2031.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.52178673232,,
141,CR,,PPHROR,,,2032.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.532191593799997,,
142,CR,,PPHROR,,,2033.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.54259645528,,
143,CR,,PPHROR,,,2034.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.553001316759996,,
144,CR,,PPHROR,,,2035.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.563406178239998,,
145,CR,,PPHROR,,,2036.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.57381103972,,
146,CR,,PPHROR,,,2037.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.584215901199997,,
147,CR,,PPHROR,,,2038.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.594620762679998,,
148,CR,,PPHROR,,,2039.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.60502562416,,
149,CR,,PPHROR,,,2040.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.611962198479997,,
150,CR,,PPHROR,,,2041.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.62236705996,,
151,CR,,PPHROR,,,2042.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.632771921439996,,
152,CR,,PPHROR,,,2043.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.643176782919998,,
153,CR,,PPHROR,,,2044.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.6535816444,,
154,CR,,PPHROR,,,2045.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.663986505879997,,
155,CR,,PPHROR,,,2046.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.67439136736,,
156,CR,,PPHROR,,,2047.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.684796228839996,,
157,CR,,PPHROR,,,2048.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.695201090319998,,
158,CR,,PPHROR,,,2049.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.7056059518,,
159,CR,,PPHROR,,,2050.0,,0.019,,107.786987,,,,,,,,,,,,,,,,,,1.229,,17.716010813279997,,
160,CR,,PPGEO,,,2019.0,,0.055,,42.021,,,,457.71,,,,0.055,,,,,,,,,,0.261,,5.7598400808,,
161,CR,,PPGEO,,,2020.0,,0.055,,42.021,,,,,,,,,,,,,,,,,,0.261,,5.7598400808,,
162,CR,,PPGEO,,,2021.0,,0.055,,42.021,,,,,,,,,,,,,,,,,,0.261,,5.7598400808,,
163,CR,,PPGEO,,,2022.0,,0.055,,42.021,,,,,,,,,,,,,,,,,,0.261,,5.7598400808,,
164,CR,,PPGEO,,,2023.0,,0.055,,42.021,,,,,,,,,,,,,,,,,,0.261,,5.786355968640001,,
165,CR,,PPGEO,,,2024.0,,0.055,,42.021,,,,,,,,,,,,,,,,,,0.261,,5.81360840892,,
166,CR,,PPGEO,,,2025.0,,0.055,,42.021,,,,,,,,,,,,,,,,,,0.261,,5.84012429676,,
167,CR,,PPGEO,,,2026.0,,0.11,,50.876,,,,457.71,,25.765336409789303,,0.055,,,,,,,,128.90883590710402,,0.316,,7.1037971222400005,,
168,CR,,PPGEO,,,2027.0,,0.11,,50.876,,,,,,,,,,,,,,,,,,0.316,,7.13590064928,,
169,CR,,PPGEO,,,2028.0,,0.11,,50.876,,,,,,,,,,,,,,,,,,0.316,,7.16800417632,,
170,CR,,PPGEO,,,2029.0,,0.11,,50.876,,,,,,,,,,,,,,,,,,0.316,,7.200999468,,
171,CR,,PPGEO,,,2030.0,,0.165,,59.731,,,,457.71,,42.299665882499866,,0.055,,,,,,,,211.6332036751812,,0.371,,8.49202914924,,
172,CR,,PPGEO,,,2031.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.53076729232,,
173,CR,,PPGEO,,,2032.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.56845845856,,
174,CR,,PPGEO,,,2033.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.60719660164,,
175,CR,,PPGEO,,,2034.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
176,CR,,PPGEO,,,2035.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
177,CR,,PPGEO,,,2036.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
178,CR,,PPGEO,,,2037.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
179,CR,,PPGEO,,,2038.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
180,CR,,PPGEO,,,2039.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
181,CR,,PPGEO,,,2040.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
182,CR,,PPGEO,,,2041.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
183,CR,,PPGEO,,,2042.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
184,CR,,PPGEO,,,2043.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
185,CR,,PPGEO,,,2044.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
186,CR,,PPGEO,,,2045.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
187,CR,,PPGEO,,,2046.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
188,CR,,PPGEO,,,2047.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
189,CR,,PPGEO,,,2048.0,,0.165,,59.731,,,,,,,,,,,,,,,,,,0.371,,8.64488776788,,
190,CR,,PPGEO,,,2049.0,,0.117145409750654,,52.0264109698553,,,,59.46409994494296,,11.518516317928611,,0.007145409750654,,,,,,,,57.62930886308974,,0.323145409750654,,7.5298,,
191,CR,,PPGEO,,,2050.0,,0.117145409750654,,52.0264109698553,,,,,,,,,,,,,,,,,,0.323145409750654,,7.5298,,
192,CR,,PPWNDON,,,2019.0,,0.021,,18.2895,,,,54.7596,,,,0.021,,,,,,,,,,0.411,,5.421178348560001,,
193,CR,,PPWNDON,,,2020.0,,0.021,,18.2895,,,,,,,,,,,,,,,,,,0.411,,4.8568,,
194,CR,,PPWNDON,,,2021.0,,0.021,,18.2895,,,,,,,,,,,,,,,,,,0.411,,4.873,,
195,CR,,PPWNDON,,,2022.0,,0.021,,18.2895,,,,,,,,,,,,,,,,,,0.411,,4.8665,,
196,CR,,PPWNDON,,,2023.0,,0.021,,18.2476191,,,,,,,,,,,,,,,,,,0.411,,5.174468352528004,,
197,CR,,PPWNDON,,,2024.0,,0.0336096690070519,,18.76434098123708,,,,30.50397337597836,,,,0.0126096690070519,,,,,,,,,,0.4236096690070519,,5.788337089632007,,
198,CR,,PPWNDON,,,2025.0,,0.1344606379575034,,23.17822321814909,,,,237.9569434947728,,,,0.1008509689504514,,,,,,,,,,0.5244606379575034,,7.216718430264007,,
199,CR,,PPWNDON,,,2026.0,,0.168734247151048,,24.635989792507587,,,,78.82545564620109,,,,0.0342736091935446,,,,,,,,,,0.558734247151048,,7.7419426386160035,,
200,CR,,PPWNDON,,,2027.0,,0.2725861914071749,,29.14763037033561,,,,232.65793216744856,,3.142310788172395,,0.1038519442561269,,,,,,,,15.721573330893312,,0.662586191407175,,9.244512372799994,,
201,CR,,PPWNDON,,,2028.0,,0.3548506056447486,,32.69059926102125,,,,179.3925026890964,,4.730424587165757,,0.0822644142375736,,,,,,,,23.667206093462664,,0.7448506056447487,,10.461645057095998,,
